playerID,year,CrushA,CrushTD,CrushY,CrushGP,CrecA,CrecTD,CrecY,CrecGP,CpassA,CpassTD,CpassY,CpassGP
mikevick/2504531,2001,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mikevick/2504531,2002,31,1,289,8.0,0.0,0.0,0.0,0.0,113.0,2.0,785.0,8.0
mikevick/2504531,2003,144,9,1066,23.0,0.0,0.0,0.0,0.0,534.0,18.0,3721.0,23.0
mikevick/2504531,2004,184,10,1321,28.0,0.0,0.0,0.0,0.0,634.0,22.0,4306.0,28.0
mikevick/2504531,2005,304,13,2223,43.0,0.0,0.0,0.0,0.0,955.0,36.0,6619.0,43.0
mikevick/2504531,2006,406,19,2820,58.0,1.0,0.0,-14.0,15.0,1342.0,51.0,9031.0,58.0
mikevick/2504531,2014,827,36,5857,128.0,2.0,0.0,-13.0,31.0,3030.0,128.0,21489.0,128.0
mikevick/2504531,2009,529,21,3859,74.0,2.0,0.0,-13.0,31.0,1730.0,71.0,11505.0,74.0
mikevick/2504531,2010,553,23,3954,86.0,2.0,0.0,-13.0,31.0,1743.0,72.0,11591.0,86.0
mikevick/2504531,2011,653,32,4630,98.0,2.0,0.0,-13.0,31.0,2115.0,93.0,14609.0,98.0
mikevick/2504531,2012,729,33,5219,111.0,2.0,0.0,-13.0,31.0,2538.0,111.0,17912.0,111.0
mikevick/2504531,2013,791,34,5551,121.0,2.0,0.0,-13.0,31.0,2889.0,123.0,20274.0,121.0
mikevick/2504531,2015,853,36,6010,138.0,2.0,0.0,-13.0,31.0,3151.0,131.0,22093.0,138.0
mikevrabel/2503480,2009,0,0,0,0.0,8.0,8.0,11.0,64.0,0.0,0.0,0.0,0.0
mikevrabel/2503480,2010,0,0,0,0.0,9.0,9.0,12.0,78.0,0.0,0.0,0.0,0.0
mikevrabel/2503480,2002,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mikevrabel/2503480,2004,0,0,0,0.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0
mikevrabel/2503480,2005,0,0,0,0.0,3.0,3.0,4.0,32.0,0.0,0.0,0.0,0.0
mikevrabel/2503480,2007,0,0,0,0.0,6.0,6.0,8.0,48.0,0.0,0.0,0.0,0.0
mikewallace/2507763,2016,28,0,206,111.0,414.0,49.0,6307.0,111.0,1.0,0.0,0.0,16.0
mikewallace/2507763,2013,20,0,151,63.0,235.0,32.0,4042.0,63.0,0.0,0.0,0.0,0.0
mikewallace/2507763,2014,23,0,184,79.0,308.0,37.0,4972.0,79.0,0.0,0.0,0.0,0.0
mikewallace/2507763,2015,27,0,200,95.0,375.0,47.0,5834.0,95.0,1.0,0.0,0.0,16.0
mikewallace/2507763,2009,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mikewallace/2507763,2010,5,0,48,16.0,39.0,6.0,756.0,16.0,0.0,0.0,0.0,0.0
mikewallace/2507763,2011,10,0,87,32.0,99.0,16.0,2013.0,32.0,0.0,0.0,0.0,0.0
mikewallace/2507763,2012,15,0,144,48.0,171.0,24.0,3206.0,48.0,0.0,0.0,0.0,0.0
mikewaters/2528331,1987,5,0,8,5.0,2.0,0.0,27.0,5.0,0.0,0.0,0.0,0.0
mikewaters/2528331,1986,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mikewells/2503592,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mikeyoung/2503840,1989,0,0,0,0.0,35.0,4.0,421.0,51.0,0.0,0.0,0.0,0.0
mikeyoung/2503840,1990,0,0,0,0.0,57.0,6.0,823.0,67.0,0.0,0.0,0.0,0.0
mikeyoung/2503840,1991,0,0,0,0.0,85.0,10.0,1208.0,83.0,0.0,0.0,0.0,0.0
mikeyoung/2503840,1992,0,0,0,0.0,129.0,12.0,1837.0,99.0,0.0,0.0,0.0,0.0
mikeyoung/2503840,1985,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mikeyoung/2503840,1986,0,0,0,0.0,14.0,0.0,157.0,15.0,0.0,0.0,0.0,0.0
mikeyoung/2503840,1987,0,0,0,0.0,29.0,3.0,338.0,31.0,0.0,0.0,0.0,0.0
mikeyoung/2503840,1988,0,0,0,0.0,33.0,4.0,394.0,43.0,0.0,0.0,0.0,0.0
mikeyoung/2503840,1993,0,0,0,0.0,130.0,12.0,1848.0,102.0,0.0,0.0,0.0,0.0
mikhaelricks/2502660,2002,2,0,11,16.0,91.0,3.0,1166.0,51.0,1.0,0.0,0.0,16.0
mikhaelricks/2502660,2003,2,0,11,16.0,118.0,6.0,1505.0,65.0,1.0,0.0,0.0,16.0
mikhaelricks/2502660,2001,2,0,11,16.0,73.0,2.0,914.0,35.0,1.0,0.0,0.0,16.0
mikhaelricks/2502660,1998,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mikhaelricks/2502660,1999,0,0,0,0.0,30.0,2.0,450.0,16.0,0.0,0.0,0.0,0.0
mikhaelricks/2502660,2000,2,0,11,16.0,70.0,2.0,879.0,32.0,1.0,0.0,0.0,16.0
miltonbarney/2509052,1987,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mitchandrews/2508558,1987,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mitchjacoby/2501350,1999,0,0,0,0.0,2.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0
mitchjacoby/2501350,1997,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mitchunrein/2508016,2012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mohamedmassaquoi/80664,2009,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mohamedmassaquoi/80664,2010,1,0,-3,16.0,34.0,3.0,624.0,16.0,0.0,0.0,0.0,0.0
mohamedmassaquoi/80664,2011,2,0,-6,31.0,70.0,5.0,1107.0,31.0,1.0,1.0,29.0,15.0
mohamedmassaquoi/80664,2012,2,0,-6,31.0,101.0,7.0,1491.0,45.0,1.0,1.0,29.0,15.0
mohamedsanu/2533040,2016,26,2,153,57.0,152.0,11.0,1793.0,57.0,5.0,2.0,177.0,41.0
mohamedsanu/2533040,2012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mohamedsanu/2533040,2013,5,0,15,9.0,16.0,4.0,154.0,9.0,1.0,1.0,73.0,9.0
mohamedsanu/2533040,2014,9,0,31,25.0,63.0,6.0,609.0,25.0,2.0,1.0,98.0,25.0
mohamedsanu/2533040,2015,16,0,82,41.0,119.0,11.0,1399.0,41.0,5.0,2.0,177.0,41.0
molewis/2501748,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
montariohardesty/497178,2011,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
montariohardesty/497178,2012,88,0,266,10.0,14.0,0.0,122.0,10.0,0.0,0.0,0.0,0.0
monteeball/2539341,2013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
monteeball/2539341,2014,120,4,559,16.0,20.0,0.0,145.0,16.0,0.0,0.0,0.0,0.0
montellowens/2506817,2008,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
montellowens/2506817,2009,2,2,43,16.0,2.0,0.0,17.0,16.0,0.0,0.0,0.0,0.0
montellowens/2506817,2011,4,2,44,32.0,2.0,0.0,17.0,16.0,0.0,0.0,0.0,0.0
montellowens/2506817,2012,14,2,83,45.0,4.0,0.0,19.0,29.0,0.0,0.0,0.0,0.0
morannorris/2504757,2008,10,0,25,42.0,23.0,3.0,131.0,74.0,0.0,0.0,0.0,0.0
morannorris/2504757,2003,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morannorris/2504757,2004,0,0,0,0.0,7.0,0.0,40.0,16.0,0.0,0.0,0.0,0.0
morannorris/2504757,2005,1,0,0,12.0,11.0,0.0,53.0,28.0,0.0,0.0,0.0,0.0
morannorris/2504757,2006,1,0,0,12.0,12.0,1.0,57.0,44.0,0.0,0.0,0.0,0.0
morannorris/2504757,2007,3,0,8,26.0,17.0,3.0,93.0,58.0,0.0,0.0,0.0,0.0
morannorris/2504757,2009,11,0,26,53.0,27.0,3.0,147.0,85.0,0.0,0.0,0.0,0.0
morannorris/2504757,2010,25,1,67,69.0,34.0,3.0,178.0,101.0,0.0,0.0,0.0,0.0
morrisowens/2522630,1979,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mositatupu/2527050,1979,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mositatupu/2527050,1980,23,0,71,16.0,2.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0
mositatupu/2527050,1981,56,3,168,32.0,6.0,0.0,36.0,32.0,0.0,0.0,0.0,0.0
mositatupu/2527050,1982,94,5,369,48.0,18.0,1.0,168.0,48.0,0.0,0.0,0.0,0.0
mositatupu/2527050,1983,124,5,537,57.0,18.0,1.0,168.0,48.0,0.0,0.0,0.0,0.0
mositatupu/2527050,1984,230,9,1115,73.0,28.0,2.0,265.0,64.0,0.0,0.0,0.0,0.0
mositatupu/2527050,1985,363,13,1668,89.0,44.0,2.0,424.0,80.0,0.0,0.0,0.0,0.0
mositatupu/2527050,1986,410,15,1820,105.0,46.0,2.0,440.0,96.0,0.0,0.0,0.0,0.0
mositatupu/2527050,1987,481,16,1992,121.0,61.0,2.0,585.0,112.0,0.0,0.0,0.0,0.0
mositatupu/2527050,1988,560,16,2240,133.0,76.0,2.0,721.0,124.0,1.0,1.0,15.0,12.0
mositatupu/2527050,1989,582,18,2315,149.0,84.0,2.0,779.0,140.0,1.0,1.0,15.0,12.0
mositatupu/2527050,1990,593,18,2353,163.0,94.0,2.0,833.0,154.0,2.0,1.0,30.0,26.0
mossismadu/2530789,2011,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mychalrivera/2539995,2013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mychalrivera/2539995,2014,0,0,0,0.0,38.0,4.0,407.0,16.0,0.0,0.0,0.0,0.0
mychalrivera/2539995,2015,0,0,0,0.0,96.0,8.0,941.0,32.0,0.0,0.0,0.0,0.0
mychalrivera/2539995,2016,0,0,0,0.0,128.0,9.0,1221.0,48.0,0.0,0.0,0.0,0.0
mycolepruitt/2552401,2016,0,0,0,0.0,10.0,0.0,89.0,16.0,0.0,0.0,0.0,0.0
mycolepruitt/2552401,2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mycolepruitt/2552401,2016,0,0,0,0.0,10.0,0.0,89.0,16.0,0.0,0.0,0.0,0.0
myleswhite/2541905,2013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
myleswhite/2541905,2015,0,0,0,0.0,9.0,0.0,66.0,7.0,0.0,0.0,0.0,0.0
najehdavenport/2505121,2002,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
najehdavenport/2505121,2003,39,1,184,8.0,5.0,0.0,33.0,8.0,0.0,0.0,0.0,0.0
najehdavenport/2505121,2004,116,3,604,23.0,11.0,0.0,71.0,23.0,0.0,0.0,0.0,0.0
najehdavenport/2505121,2005,187,5,963,34.0,15.0,0.0,104.0,34.0,0.0,0.0,0.0,0.0
najehdavenport/2505121,2008,384,13,1788,67.0,50.0,3.0,484.0,67.0,0.0,0.0,0.0,0.0
najehdavenport/2505121,2006,217,7,1068,39.0,17.0,0.0,107.0,39.0,0.0,0.0,0.0,0.0
najehdavenport/2505121,2007,277,8,1289,52.0,32.0,1.0,300.0,52.0,0.0,0.0,0.0,0.0
najehdavenport/2505121,2008,384,13,1788,67.0,50.0,3.0,484.0,67.0,0.0,0.0,0.0,0.0
napoleonkaufman/2501567,1995,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
napoleonkaufman/2501567,1996,108,1,490,16.0,9.0,0.0,62.0,16.0,0.0,0.0,0.0,0.0
napoleonkaufman/2501567,1997,258,2,1364,32.0,31.0,1.0,205.0,32.0,0.0,0.0,0.0,0.0
napoleonkaufman/2501567,1998,530,8,2658,48.0,71.0,3.0,608.0,48.0,1.0,0.0,0.0,16.0
napoleonkaufman/2501567,1999,747,10,3579,61.0,96.0,3.0,799.0,61.0,1.0,0.0,0.0,16.0
napoleonkaufman/2501567,2000,885,12,4293,77.0,114.0,4.0,980.0,77.0,1.0,0.0,0.0,16.0
napoleonmccallum/2520508,1986,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
napoleonmccallum/2520508,1990,142,1,536,15.0,13.0,0.0,103.0,15.0,0.0,0.0,0.0,0.0
napoleonmccallum/2520508,1991,152,1,561,31.0,13.0,0.0,103.0,15.0,0.0,0.0,0.0,0.0
napoleonmccallum/2520508,1992,183,2,671,47.0,13.0,0.0,103.0,15.0,0.0,0.0,0.0,0.0
napoleonmccallum/2520508,1993,183,2,671,47.0,15.0,0.0,116.0,28.0,0.0,0.0,0.0,0.0
napoleonmccallum/2520508,1994,220,5,785,60.0,17.0,0.0,121.0,41.0,0.0,0.0,0.0,0.0
nateeachus/2535982,2012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natejackson/2504808,2004,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natejackson/2504808,2006,0,0,0,0.0,8.0,0.0,73.0,12.0,0.0,0.0,0.0,0.0
natejackson/2504808,2007,0,0,0,0.0,13.0,0.0,122.0,23.0,0.0,0.0,0.0,0.0
natejackson/2504808,2008,0,0,0,0.0,16.0,1.0,156.0,28.0,0.0,0.0,0.0,0.0
natejacquet/2501352,1998,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natejacquet/2501352,1999,0,0,0,0.0,8.0,0.0,122.0,15.0,0.0,0.0,0.0,0.0
natejacquet/2501352,2000,1,0,4,13.0,9.0,0.0,140.0,28.0,0.0,0.0,0.0,0.0
natelawrie/2506095,2008,0,0,0,0.0,2.0,0.0,32.0,9.0,0.0,0.0,0.0,0.0
natelawrie/2506095,2006,0,0,0,0.0,1.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0
natelawrie/2506095,2004,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natelewis/2501749,1994,12,1,44,58.0,128.0,12.0,1789.0,58.0,0.0,0.0,0.0,0.0
natelewis/2501749,1990,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natelewis/2501749,1991,4,1,25,12.0,14.0,1.0,192.0,12.0,0.0,0.0,0.0,0.0
natelewis/2501749,1992,7,1,35,28.0,56.0,4.0,746.0,28.0,0.0,0.0,0.0,0.0
natelewis/2501749,1993,9,1,42,43.0,90.0,8.0,1326.0,43.0,0.0,0.0,0.0,0.0
naufahutahi/2506630,2007,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
naufahutahi/2506630,2008,6,0,15,10.0,1.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0
naufahutahi/2506630,2009,6,0,15,10.0,17.0,0.0,44.0,26.0,0.0,0.0,0.0,0.0
naufahutahi/2506630,2010,9,0,20,25.0,27.0,1.0,111.0,41.0,0.0,0.0,0.0,0.0
nealanderson/2499431,1986,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nealanderson/2499431,1987,35,0,146,14.0,4.0,1.0,80.0,14.0,0.0,0.0,0.0,0.0
nealanderson/2499431,1988,164,3,732,25.0,51.0,4.0,547.0,25.0,0.0,0.0,0.0,0.0
nealanderson/2499431,1989,413,15,1838,41.0,90.0,4.0,918.0,41.0,1.0,0.0,0.0,16.0
nealanderson/2499431,1990,687,26,3113,57.0,140.0,8.0,1352.0,57.0,1.0,0.0,0.0,16.0
nealanderson/2499431,1991,947,36,4191,72.0,182.0,11.0,1836.0,72.0,1.0,0.0,0.0,16.0
nealanderson/2499431,1992,1157,42,4938,85.0,229.0,14.0,2204.0,85.0,2.0,0.0,0.0,29.0
nealanderson/2499431,1993,1313,47,5520,101.0,271.0,20.0,2603.0,101.0,2.0,0.0,0.0,29.0
nealsterling/2553451,2016,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neilo'donnell/2502324,1998,164,4,389,87.0,0.0,0.0,0.0,0.0,2519.0,89.0,16810.0,87.0
neilo'donnell/2502324,1996,126,3,323,66.0,0.0,0.0,0.0,0.0,1871.0,68.0,12867.0,66.0
neilo'donnell/2502324,1997,132,3,353,72.0,0.0,0.0,0.0,0.0,2059.0,72.0,14014.0,72.0
neilo'donnell/2502324,1991,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neilo'donnell/2502324,1992,18,1,82,12.0,0.0,0.0,0.0,0.0,286.0,11.0,1963.0,12.0
neilo'donnell/2502324,1993,45,2,87,24.0,0.0,0.0,0.0,0.0,599.0,24.0,4246.0,24.0
neilo'donnell/2502324,1994,71,2,198,40.0,0.0,0.0,0.0,0.0,1085.0,38.0,7454.0,40.0
neilo'donnell/2502324,1995,102,3,278,54.0,0.0,0.0,0.0,0.0,1455.0,51.0,9897.0,54.0
neilo'donnell/2502324,1999,177,4,423,100.0,0.0,0.0,0.0,0.0,2862.0,104.0,19026.0,100.0
neilo'donnell/2502324,2000,196,4,424,108.0,0.0,0.0,0.0,0.0,3057.0,114.0,20408.0,108.0
neilo'donnell/2502324,2001,205,4,422,115.0,0.0,0.0,0.0,0.0,3121.0,116.0,20938.0,115.0
neilo'donnell/2502324,2002,211,4,450,120.0,0.0,0.0,0.0,0.0,3197.0,118.0,21434.0,120.0
neilo'donnell/2502324,2003,214,4,447,124.0,0.0,0.0,0.0,0.0,3202.0,118.0,21458.0,124.0
neilrackers/2504287,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nelsonagholor/2552600,2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nelsonagholor/2552600,2016,0,0,0,0.0,23.0,1.0,283.0,13.0,0.0,0.0,0.0,0.0
nesbyglasgow/2500812,1989,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nickbell/2509349,1991,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nickbell/2509349,1992,78,3,307,9.0,6.0,0.0,62.0,9.0,0.0,0.0,0.0,0.0
nickbell/2509349,1993,159,6,673,25.0,10.0,0.0,102.0,25.0,0.0,0.0,0.0,0.0
nickbellore/2495262,2012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nickboyle/2552402,2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nickboyle/2552402,2016,0,0,0,0.0,18.0,0.0,153.0,11.0,0.0,0.0,0.0,0.0
nickdavis/2504830,2002,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nickfoles/2532842,2016,101,5,351,39.0,0.0,0.0,0.0,0.0,1230.0,53.0,8805.0,39.0
nickfoles/2532842,2012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nickfoles/2532842,2013,11,1,42,7.0,0.0,0.0,0.0,0.0,265.0,6.0,1699.0,7.0
nickfoles/2532842,2014,68,4,263,20.0,0.0,0.0,0.0,0.0,582.0,33.0,4590.0,20.0
nickfoles/2532842,2015,84,4,331,28.0,0.0,0.0,0.0,0.0,893.0,46.0,6753.0,28.0
nickgiaquinto/2514802,1980,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nickgiaquinto/2514802,1981,5,0,16,16.0,24.0,1.0,192.0,16.0,0.0,0.0,0.0,0.0
nickgiaquinto/2514802,1981,5,0,16,16.0,24.0,1.0,192.0,16.0,0.0,0.0,0.0,0.0
nickgiaquinto/2514802,1982,25,0,120,30.0,36.0,3.0,285.0,30.0,0.0,0.0,0.0,0.0
nickgiaquinto/2514802,1983,26,0,125,37.0,38.0,3.0,350.0,37.0,0.0,0.0,0.0,0.0
nickgoings/2504366,2001,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nickgoings/2504366,2002,66,0,197,13.0,8.0,0.0,39.0,13.0,0.0,0.0,0.0,0.0
nickgoings/2504366,2003,116,0,385,27.0,26.0,0.0,130.0,27.0,0.0,0.0,0.0,0.0
nickgoings/2504366,2004,126,0,454,42.0,38.0,1.0,227.0,42.0,0.0,0.0,0.0,0.0
nickgoings/2504366,2005,343,6,1275,58.0,83.0,2.0,621.0,58.0,0.0,0.0,0.0,0.0
nickgoings/2504366,2006,380,6,1408,74.0,97.0,2.0,772.0,74.0,0.0,0.0,0.0,0.0
nickgoings/2504366,2008,391,6,1460,85.0,107.0,3.0,879.0,85.0,0.0,0.0,0.0,0.0
nickharris/2504542,2003,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nickharris/2504542,2004,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0
nickharris/2504542,2011,1,0,-7,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0
nickkasa/2540233,2013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nicko'leary/2552403,2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nicko'leary/2552403,2016,0,0,0,0.0,1.0,0.0,37.0,4.0,0.0,0.0,0.0,0.0
nicktoon/2532960,2013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nicktoon/2532960,2014,0,0,0,0.0,4.0,0.0,68.0,8.0,0.0,0.0,0.0,0.0
nickvannett/2555289,2016,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nickwilliams/2540279,2015,0,0,0,0.0,3.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0
nickwilliams/2540279,2016,0,0,0,0.0,20.0,2.0,174.0,19.0,0.0,0.0,0.0,0.0
nickwilliams/2540279,2013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nickysavoie/2502844,1997,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nilespaul/2495211,2011,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nilespaul/2495211,2012,1,0,7,13.0,2.0,0.0,25.0,13.0,0.0,0.0,0.0,0.0
nilespaul/2495211,2013,2,0,6,29.0,10.0,1.0,177.0,29.0,0.0,0.0,0.0,0.0
nilespaul/2495211,2014,2,0,6,29.0,14.0,1.0,228.0,44.0,0.0,0.0,0.0,0.0
nilespaul/2495211,2016,2,0,6,29.0,53.0,2.0,735.0,60.0,0.0,0.0,0.0,0.0
nolanfranz/2514387,1986,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normjohnson/2501444,1982,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
norrisweese/2528452,1979,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuufaaola/2513782,1989,18,2,61,40.0,1.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0
nuufaaola/2513782,1986,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuufaaola/2513782,1987,3,0,5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuufaaola/2513782,1988,17,2,48,24.0,1.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0
o.j.santiago/2502829,1997,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
o.j.santiago/2502829,1998,0,0,0,0.0,17.0,2.0,217.0,11.0,0.0,0.0,0.0,0.0
o.j.santiago/2502829,1999,0,0,0,0.0,44.0,7.0,645.0,27.0,0.0,0.0,0.0,0.0
o.j.santiago/2502829,2001,0,0,0,0.0,59.0,7.0,819.0,41.0,0.0,0.0,0.0,0.0
o.j.santiago/2502829,2003,0,0,0,0.0,76.0,9.0,972.0,55.0,0.0,0.0,0.0,0.0
odellbeckham/2543496,2014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
odellbeckham/2543496,2015,7,0,35,12.0,91.0,12.0,1305.0,12.0,1.0,0.0,0.0,12.0
odellbeckham/2543496,2016,8,0,38,27.0,187.0,25.0,2755.0,27.0,1.0,0.0,0.0,12.0
olandisgary/2500773,1999,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
olandisgary/2500773,2000,276,7,1159,12.0,21.0,0.0,159.0,12.0,0.0,0.0,0.0,0.0
olandisgary/2500773,2001,289,7,1239,13.0,24.0,0.0,169.0,13.0,0.0,0.0,0.0,0.0
olandisgary/2500773,2002,346,8,1467,22.0,28.0,0.0,198.0,22.0,0.0,0.0,0.0,0.0
olandisgary/2500773,2003,383,9,1614,35.0,46.0,0.0,346.0,35.0,0.0,0.0,0.0,0.0
olindomare/2501868,2001,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
omareasy/2504982,2002,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
omareasy/2504982,2003,0,0,0,0.0,3.0,1.0,23.0,7.0,0.0,0.0,0.0,0.0
omareasy/2504982,2004,0,0,0,0.0,6.0,1.0,42.0,22.0,0.0,0.0,0.0,0.0
oreno'neal/2507223,2007,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oreno'neal/2507223,2009,0,0,0,0.0,1.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0
orlandoparker/2502405,1994,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orleansdarkwa/2550481,2014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orleansdarkwa/2550481,2014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orleansdarkwa/2550481,2015,9,1,23,11.0,5.0,0.0,48.0,11.0,0.0,0.0,0.0,0.0
orleansdarkwa/2550481,2016,45,2,176,27.0,8.0,0.0,79.0,27.0,0.0,0.0,0.0,0.0
orondegadsden/2500735,1998,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orondegadsden/2500735,1999,0,0,0,0.0,48.0,7.0,713.0,16.0,0.0,0.0,0.0,0.0
orondegadsden/2500735,2000,0,0,0,0.0,96.0,13.0,1516.0,32.0,0.0,0.0,0.0,0.0
orondegadsden/2500735,2001,0,0,0,0.0,152.0,19.0,2302.0,48.0,0.0,0.0,0.0,0.0
orondegadsden/2500735,2002,0,0,0,0.0,207.0,22.0,2976.0,62.0,0.0,0.0,0.0,0.0
orondegadsden/2500735,2003,0,0,0,0.0,223.0,22.0,3204.0,68.0,0.0,0.0,0.0,0.0
orsoncharles/2533047,2012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orsoncharles/2533047,2013,0,0,0,0.0,8.0,0.0,101.0,16.0,0.0,0.0,0.0,0.0
oscarmcbride/2520480,1995,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
